artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_name,artist_similar,artist_terms,artist_terms_freq,release_id,release_name,song_artist_mbtags,song_artist_mbtags_count,song_bars_confidence,song_bars_start,song_beats_confidence,song_beats_start,song_duration,song_end_of_fade_in,song_hotttnesss,song_id,song_key,song_key_confidence,song_loudness,song_mode,song_mode_confidence,song_start_of_fade_out,song_tatums_confidence,song_tatums_start,song_tempo,song_time_signature,song_time_signature_confidence,song_title,song_year
0.808784962,0.593624366,AR74Q3R1187B9B24C3,,"Kitee, Finland",,Nightwish,ARRHD2X1187B9B389E,sympho black metal,0.999713741,386120,Made In Hong Kong (And In Various Other Places),finnish,5.0,0.215,1.09625,0.531,0.26708,301.06077,0.0,,SOAKXET12CF5F86E71,3.0,0.569,-4.144,1,0.591,290.743,0.664,0.06075,143.97,4.0,0.456,Escapist,2007
0.698770478,0.399451724,AR1PCLK1187FB5BBFF,40.14323,New Jersey,-74.72671,Angelo Badalamenti,ART3KT21187FB450DC,chill-out,0.916559613,63865,Blue Velvet,soundtrack,3.0,0.853,1.1755,0.853,1.1755,109.37424,2.258,0.615372256,SOYDHCW12A6D4F9A2E,6.0,0.163,-18.349,1,0.348,101.825,0.174,0.68035,61.883,1.0,0.56,Jeffrey's Dark Side,1987
0.446256667,0.346357522,AR0G47L1187B98CC6D,50.91552,"Battle, Sussex, England",0.48883,Frank Chacksfield,ARMIVJS1187B99E107,orchestra,0.976514122,582102,Windsor Strings,production music,1.0,0.0,0.0,0.0,0.0,151.82322,0.458,,SOGBJSK12AB018D052,7.0,0.569,-20.964,1,0.623,142.431,0.21,0.54544,0.0,1.0,0.0,Someone to Watch Over Me,0
0.332148785,0.317504856,ARKUP6H1187FB3F8E3,,,,Cesar Camargo Mariano/Helio Delmiro,ARKXJAY12454A3DCF2,latin jazz,0.918119409,165664,Samambaia,,0.0,0.018,0.55213,0.508,0.55213,287.11138,2.624,,SOSTFTW12A8C13B84A,9.0,0.577,-11.877,1,0.4,280.166,0.29,0.55213,163.167,4.0,0.0,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,0
0.473626728,0.378498493,ARHRP6Q1187FB3F016,43.04181,"Milwaukee, WI",-87.90684,Buzzhorn,ARTAFV91187B9BA17C,post-grunge,1.0,762292,Disconnected,,0.0,0.194,1.06912,0.481,0.27715,239.98649,5.939,0.193857803,SOLHFZF12AB018AB3E,9.0,0.03,-5.627,0,0.39,226.476,0.071,0.0787,144.836,3.0,0.442,Pinned To The Ground (album version),2002
0.80113645,0.605507136,AR10USD1187B99F3F1,,"Burlington, Ontario, Canada",,Silverstein,ARJXL4Z1187B9A5920,post-hardcore,0.999818045,128122,Discovering The Waterfront,,0.0,0.551,0.82669,0.391,0.30176,229.642,0.0,0.658623927,SOZEHMC12A6D4F9F30,2.0,0.548,-1.998,1,0.602,226.22,0.655,0.30176,108.499,4.0,0.785,Always And Never (Album Version),2005
0.609538992,0.482131081,ARTW7I31187B9A4CA9,,,,!!!,ARHVUXZ1187FB4ED86,dance-punk,0.985856331,532741,Myth Takes,sillyname,1.0,0.136,1.09797,0.299,0.78697,143.98649,0.0,0.0,SOYHNTG12A6D4F5703,11.0,0.673,-7.901,0,0.677,134.6,0.864,0.63224,193.978,4.0,0.0,Myth Takes,2007
0.062570763,0.233131687,ARQCMZ01187B99342C,,,,The Secret Life of Teenage Girls,ARP5GN61187FB5B1A3,grindcore,0.993865493,530802,The Last Living American Marxists,,0.0,0.024,1.08229,0.552,0.47129,153.20771,0.0,0.194735229,SOGBRIU12A582A214C,0.0,0.0,-8.798,1,0.0,146.431,0.21,0.17752,88.935,4.0,0.777,Carpe PM,0
0.668509447,0.50654532,ARSZ6MA1187FB43D29,,,,The Notorious B.I.G.,AR60ZZX1187FB52E29,gangster rap,0.937520268,327425,Greatest Hits,hip hop rnb and dance hall,1.0,0.016,1.18037,0.843,0.53116,316.65587,0.164,0.274281704,SOLCPEB12A58A7BF47,4.0,0.613,-5.934,1,0.462,311.664,0.96,0.20573,91.69,4.0,0.825,Who Shot Ya (Amended Album Version),2007
0.787098356,0.634412385,ARDIBRT1187B9AF176,,England,,Led Zeppelin,ARM7EDF1187B9B3FA1,blues-rock,0.998128657,171820,Coda,hard rock,6.0,0.117,1.30509,0.526,0.11465,182.09914,0.0,0.31276992,SOFOGMR12A8C140FFF,1.0,0.076,-10.7,1,0.342,182.099,0.902,0.11465,210.8,7.0,0.411,Poor Tom (Album Version),1982
0.655359115,0.405031298,ARY80281187FB3E380,56.65286,Scotland,-3.99667,Sandi Thom,ARCJKV91187FB46210,british pop,0.912323738,382970,The Pink & The Lily,uk,1.0,0.174,1.75476,0.764,0.2587,205.21751,0.386,0.419674279,SOBJYXZ12A8AE45FF1,4.0,0.666,-4.332,1,0.578,195.785,0.376,0.06753,82.205,4.0,0.945,Wounded Hearts,2008
0.305523628,0.257496328,ARXSPYZ1187B98972A,36.2929,"Salina, OK",-95.15261,Carl Belew,ARA7YDA1187B9A5776,rockabilly,1.0,663608,20 Greatest Hits,,0.0,0.797,0.48273,0.797,0.48273,131.05587,0.0,,SOGJSEF12AB01847D4,4.0,0.64,-15.672,1,0.477,126.856,0.811,0.24061,121.563,1.0,0.0,Love's Been Good To Me,0
0.60542429,0.409292117,ARR2TI31187FB380FE,,,,The Field Mice,ARFHFL91187FB52EC9,twee pop,0.883212566,216819,Coastal,classic pop and rock,1.0,0.02,0.5877,0.91,0.21538,316.73424,0.165,0.531612769,SOCVGQS12A8C13D7DF,3.0,0.356,-15.54,1,0.524,307.177,0.453,0.21538,162.682,4.0,0.0,When Morning Comes To Town,1989
0.426683814,0.333154508,ARNILB71187B99EC88,34.05349,"Los Angeles, CA",-118.24532,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,ARTOCRM11F50C4E063,hard bop,0.971733255,281210,Once More,jazz,1.0,0.949,0.49337,0.949,0.49337,431.64689,0.738,,SOGVRHK12A8AE47FFB,11.0,0.191,-14.621,0,0.366,421.97,0.436,0.49337,106.219,1.0,0.0,Estate,0
0.421792253,0.319209721,AR0OEYB1187FB4A81E,53.93063,"Yorkshire, England",-1.20788,Catherine Howe,ARZHPKG1187FB4A298,chill-out,0.908385159,495430,Harry / Silent Mother Nature,,0.0,0.023,0.62925,0.698,0.27432,183.37914,0.207,0.0,SOGGYSM12A58A79111,4.0,0.686,-11.428,1,0.508,172.815,0.583,0.09063,172.337,4.0,0.0,Freedom Enough (From Silent Mother Nature),0
0.483243067,0.324430892,ARH4N0N1187FB3E1F1,,,,Malkit Singh,AR0K2MV1187B9B9FD6,broken beat,0.969921695,99987,Hai Shava,bhangra,1.0,0.071,0.66029,0.809,0.1062,324.51873,0.073,,SOHCENZ12A8C13AC85,5.0,0.75,-11.273,1,0.675,320.372,0.247,0.1062,210.305,4.0,0.561,Hai Shava,1993
0.415784608,0.307902094,ARDQO721187FB3C6D9,,,,Rodney O & Joe Cooley,ARLKYJK1187B99ACF1,miami bass,0.931449931,662558,Get Ready To Roll,,0.0,0.189,1.03068,0.477,0.33489,172.01587,0.331,0.0,SOIKVVS12AB0184063,1.0,0.035,-9.745,0,0.607,167.869,0.139,0.33489,175.393,4.0,0.751,Nutty Block,1991
0.708439814,0.623970266,ARIFGKC1187B9B04D5,,"Steubenville, OH",,Dean Martin,AR285HD1187B9A517F,vocal,0.80351834,375715,Love From&The Rat Pack,big band,1.0,0.076,1.64218,0.195,0.22963,165.66812,0.154,,SOYCTBG12A8C144341,0.0,0.301,-10.917,0,0.358,160.508,0.195,0.22963,128.459,5.0,0.937,Until You Love Someone,2005
0.612837504,0.482298832,AR4IWYN1187FB47DF6,37.28848,"Campbell, CA",-121.94486,Strata,ARLRDMR1187B9B337C,post-grunge,1.0,380099,STRATA,,0.0,0.131,1.42728,0.828,0.2964,377.67791,0.537,0.0,SOMCCPJ12A8C142B6B,2.0,0.656,-21.787,1,0.463,364.037,0.387,0.2964,109.671,5.0,0.824,Part One From Triomusic,2004
0.489280179,0.343605383,AR9YQN31187FB45B34,39.95227,"Philadelphia, PA",-75.16237,James Darren,ARD0FN11187B9B25CD,brill building pop,1.0,60518,Love Among The Young,,0.0,0.003,1.2656,1.0,0.41686,145.00526,0.328,,SOVKCDB12A6D4FB2AB,5.0,0.378,-14.449,0,0.208,138.199,1.0,0.41686,141.024,4.0,1.0,Hello Young Lovers (LP Version),0
0.564512291,0.3268453,ARV3IN31187FB4AAAE,,,,Till West & DJ Delicious,AREDYJH12AF7DA7A11,funky house,0.907419918,345570,Ministry of Sound Presents 100,,0.0,0.099,1.4013,0.947,0.44651,153.28608,0.0,0.721572661,SOONOZL12A6D4FC475,1.0,0.087,-7.535,1,0.468,147.696,1.0,0.20795,125.558,4.0,1.0,Same Man,2006
0.535702528,0.384986117,ARCID1N1187FB51DA0,,,,Carlos NuA+-ez,ARHBYTA1187FB3C812,flamenco,0.807502753,441344,Cinema Do Mar,,0.0,0.151,0.75785,0.114,0.4704,215.35302,2.868,,SOIHZMH12AB017DF93,9.0,0.779,-10.918,0,0.773,205.636,0.114,0.4704,211.327,3.0,1.0,Quiero Ir Ao Mar,2005
0.633258331,0.49576633,ARKCTSM11F4C83C839,,,,Igor Stravinsky,ARYILVE11F4C83C950,ballet,0.98622251,287318,Essential Igor Stravinsky,,0.0,0.039,1.17121,0.766,0.37611,156.70812,0.136,,SOCQJBX12AF72AA6F2,11.0,0.388,-21.25,1,0.438,145.09,0.422,0.18186,147.637,4.0,0.187,The Owl and the Pussy-cat,0
0.685125411,0.527066335,AR7JBP41187FB3EA8A,,"Los Angeles, CA",,Gene Clark,AROJ4691187FB3EC1C,country rock,0.991228695,285631,Echoes,,0.0,0.858,0.20873,0.858,0.20873,168.38485,0.0,,SOMWLCK12A8C135D69,9.0,0.327,-12.77,1,0.578,156.032,0.605,0.20873,98.49,1.0,0.0,Set You Free This Time,1998
0.616436885,0.409464909,ARAHQDS1187FB55275,,,,Maysa,ARZDJ3G1187FB59384,brazilian pop music,1.0,150516,Talento,brazilian,1.0,0.19,2.37415,0.612,0.23353,150.25587,12.666,,SORHXYU12A8C13716B,10.0,0.038,-15.574,0,0.371,137.439,0.141,0.23353,137.673,7.0,0.415,Bloco Da Solidao (1996 Digital Remaster),0
0.66229871,0.379137556,ARALP6I1187B989E27,40.86034,"Passaic, NJ",-74.12374,The Shirelles,ARAJPHH1187FB5566A,doo-wop,0.961606024,332859,Dreamboats & Petticoats 2,american,2.0,0.771,1.69872,0.821,0.82306,159.76444,0.229,,SOEMLQO12AB01808B6,0.0,0.603,-9.79,1,0.134,155.527,0.886,0.38414,68.283,4.0,0.692,Will You Love Me Tomorrow,1960
0.409827635,0.291883422,AR23EC41187FB4805D,40.14323,New Jersey,-74.72671,The American Boychoir,ARFG7BO1187B995B72,j pop,0.996956602,79227,Voices of Angles - Christmas Favorites from the American Boychoir,,0.0,0.0,0.0,0.0,0.0,230.26893,0.286,,SOITEVV12A6D4F5969,2.0,1.0,-32.017,1,0.867,212.863,0.402,1.02751,0.0,1.0,0.0,Stille nacht_ heilige nacht,0
0.487220327,0.44974631,AR8JSAL1187FB3CE7E,,,,JDS,AR476VS1187B99F2F5,happy hardcore,0.975264555,555209,Cream Trance Anthems Ibiza 2009,,0.0,0.015,0.89194,1.0,0.44938,465.60608,0.409,0.582918459,SOWNSZY12AB0180BCF,1.0,0.533,-5.533,1,0.598,458.455,1.0,0.22866,134.014,4.0,0.109,Nine Ways,0
0.842368944,0.604655128,ARL6FF81187FB5A916,,"Las Vegas, NV",,Panic At The Disco,AR0WBBL1187FB4677D,pop punk,0.916788516,512607,Northern Downpour,pop and chart,1.0,0.154,0.75775,0.781,0.05171,247.77098,0.0,0.352232225,SOQKKPE12A8C13C2CD,5.0,0.454,-8.901,1,0.407,233.982,1.0,0.05171,85.157,4.0,0.0,Northern Downpour (Album Version),0
0.44240829,0.258671268,AR9EZGO1187B9A401F,36.73112,"West Plains, MO",-91.85307,Jan Howard,ARA7YDA1187B9A5776,classic country,1.0,331289,Love Is A Sometimes Thing,,0.0,0.483,0.82991,0.531,0.09687,165.98159,0.0,0.274073578,SORJXPY12AB0182839,1.0,0.49,-15.915,1,0.648,156.624,0.904,0.09687,86.162,4.0,1.0,Bad Seed,0
0.362358559,0.298372721,ARLDW6Z1187FB3F2A0,19.4319,"Mexico City, Mexico",-99.13285,Abraham Laboriel,ARCOWNY1187FB50A54,jazz,1.0,552899,Guidum,,0.0,0.01,1.83315,0.299,0.52075,368.16934,0.288,0.319565987,SOIRGRL12AB0186BC2,11.0,0.252,-8.489,0,0.393,351.469,1.0,0.08404,93.106,4.0,0.0,Exchange,1995
0.368134445,0.313665817,ARKA2YS1187B9A4060,,,,"MichA""le Arnaud",AR8QHCY1187FB3D954,chanson,1.0,34505,Disque PathA(c),french,1.0,0.641,1.67708,0.745,0.43396,176.27383,0.0,,SOEGTAN12A6D4F8726,3.0,0.0,-13.366,1,0.0,168.856,0.296,0.43396,49.262,4.0,0.0,Marie D'Aquitaine,0
0.542512528,0.403784235,AR1QXAQ1187FB47FAC,,"Brookyln, NY",,Sticky Fingaz,ARMJMLA1187FB52864,hip hop,1.0,355081,Oh My God,,0.0,0.252,4.45887,0.536,0.64848,266.4224,0.0,0.636287224,SODTRPJ12A8C1377E9,6.0,0.358,-5.947,0,0.324,266.422,0.073,0.13044,80.149,4.0,1.0,Oh My God,2000
0.384563593,0.30566262,ARKSBCO1241B9CE46E,,,,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,ARU8X4I1187B996119,bel canto,0.997119591,51405,A Classic Christmas,,0.0,0.399,6.13784,0.81,0.70285,111.0722,0.555,,SOKPFTZ12A6D4FA141,6.0,0.103,-13.826,1,0.476,105.982,0.19,0.70285,82.422,4.0,0.377,Joy To The World,0
0.716854352,0.414236248,AR76DOS1187FB5AE78,,,,The Jeff Healey Band,ART3O5Z1187B9AB043,blues-rock,0.962148617,711137,Road House,classic pop and rock,1.0,0.362,0.53173,0.55,0.53173,313.7824,0.427,,SOFVRCJ12AB018B4DA,7.0,0.241,-11.488,1,0.362,308.094,0.331,0.53173,107.197,3.0,1.0,Hoochie Coochie Man,1989
0.264713987,0.0,AR4OHL91187B9B2EB9,,,,Angela Dimitriou,ARVSSWE1187B9AD311,pop folk,1.0,291030,Thisia Live,,0.0,0.261,4.40296,0.458,3.4443,265.37751,4.093,,SORWMLD12A8C137D1A,9.0,0.446,-9.28,0,0.494,265.378,0.086,3.20897,124.177,4.0,0.681,Ftei O Erotas,0
0.559991415,0.362902986,AR6QQY41187B990574,56.46137,"Dundee, Scotland",-2.96761,Danny Wilson,AROXQGK1187FB4560B,british pop,0.91052814,160060,Bebop Moptop,classic pop and rock,1.0,0.242,0.81851,0.844,0.50946,167.20934,0.0,,SOFHQCR12A8C138A74,7.0,0.605,-7.928,1,0.677,156.34,0.347,0.3557,196.034,4.0,0.868,The Second Summer Of Love,1989
0.320855383,0.29127103,ARN8NCB1187FB49652,46.20835,"Geneva, Switzerland",6.1427,Lionel Rogg,ARANA961187B9BA07B,early music,1.0,569125,Bach: Organ Works Vol.2,,0.0,0.13,15.72122,0.748,0.31952,240.61342,0.52,,SOCPGVG12AB018AA84,0.0,0.314,-14.367,1,0.601,233.593,0.557,0.31952,64.401,4.0,0.0,Prelude And Fugue In C Major BWV 531 : Fugue,0
0.625157654,0.359757244,AREHMUC1187B98B91B,,,,Java,ARVEJ9M1187FB4DC44,musette,0.871822216,816238,Dance Tribute to Lady Gaga Vs Black Eyed Peas,,0.0,0.017,1.24897,0.579,0.32576,356.41424,0.067,,SOYUFEN12AB018BF99,1.0,0.651,-7.598,1,0.531,352.775,0.898,0.09605,130.861,4.0,0.132,Don't Phunk With My Heart,0
0.679654239,0.380756416,ARXG6L11187FB5695E,52.47859,"Birmingham/ London, UK",-1.9086,SWAMI featuring Asuivre,ARTJJZZ1187B9BA5E7,downtempo,1.0,650697,EQUALIZE,desi,1.0,0.04,0.20797,1.0,0.20797,260.28363,0.16,,SOLWQFA12AB01899E8,10.0,0.014,-2.939,0,0.32,257.869,1.0,0.0406,90.008,4.0,0.676,Give It What U Got,2007
0.353911957,0.262798505,ARO2EDF1187B993BD8,,,,The Black Velvet Band,ARIIJGR11F4C83ECE9,irish folk,0.931358347,570453,King Of Myself,,0.0,0.079,1.16763,0.577,0.18636,256.39138,0.0,,SOAMXQV12AB018775F,9.0,0.59,-8.632,1,0.67,239.56,0.443,0.18636,122.174,4.0,0.302,Dancing To A Standstill,0
0.6051397,0.420937755,ARU0HTX1187B98B4C6,34.05349,California - LA,-118.24532,Lisa Lynne,ARHOCKY11E2835D7CB,chill-out,0.892937884,296873,Seasons Of The Soul,,0.0,0.019,0.26197,0.0,0.26197,316.49914,2.061,0.761303218,SOENDOQ12A8C139A41,2.0,0.6,-14.544,1,0.657,303.148,0.37,0.26197,95.981,4.0,0.186,Isla del Luna,1999
0.530791489,0.431839301,ARVMPJC1187FB3B954,,,,Pe'z,ARMZ4R71187B98FBC9,argentine rock,0.884348391,163436,Realive Tour 2002 -Odoranya Son Son- in Tokyo,,0.0,0.163,1.01919,0.736,0.20354,252.57751,0.0,,SOWHAEF12A8C13EF0C,0.0,0.194,-7.605,0,0.072,252.577,0.45,0.20354,75.955,5.0,0.866,Spirit,0
0.68550363,0.446732968,ARDW5AW1187FB55708,42.78668,"Vermillion, SD",-96.92803,Shawn Colvin,AR7R1IA1187B9B076C,country rock,0.975207319,424081,Steady On,folk,2.0,0.022,0.65984,0.59,0.09582,224.60036,0.085,0.425124658,SOTTXNS12AB0187861,8.0,0.719,-13.256,1,0.565,219.214,0.458,0.09582,210.871,4.0,1.0,Another Long One,1989
0.37248425,0.358893493,ARHNL9K1187FB5730C,,,,Stephy Tang,ARL77521187B9A2655,cantonese pop,1.0,755801,Music Cafe,hong kong,1.0,0.703,0.42031,0.703,0.42031,214.12526,0.647,,SOXSLOL12AB0188039,4.0,0.272,-7.225,0,0.359,201.961,0.944,0.13396,105.196,1.0,0.569,Leng Jing,0
0.581793766,0.401997543,ARD7TVE1187B99BFB1,,California - LA,,Casual,ARV4KO21187FB38008,hip hop,1.0,249138,The Building,,0.0,0.328,0.25199,0.328,0.25199,259.44771,0.212,0.0,SOQLGFP12A58A7800E,4.0,0.412,-8.422,0,0.329,249.667,1.0,0.06293,106.689,1.0,0.612,OAKtown,0
0.851417629,0.592614927,AR3JMC51187B9AE49D,28.53823,"Orlando, FL",-81.37739,Backstreet Boys,AR03BDP1187FB5B324,teen pop,1.0,307477,Just Want You To Know,american,2.0,0.249,0.26987,0.0,0.26987,236.25098,4.569,,SOPVXLX12A8C1402D5,0.0,0.005,-5.12,1,0.51,226.569,0.128,0.26987,112.787,4.0,0.572,Larger Than Life,1999
0.593496044,0.404897336,ARPBNLO1187FB3D52F,40.71455,"New York, NY",-74.00712,Tiny Tim,ARUUP4L1187B9B72EB,cabaret,0.859456677,627950,Live! At The Royal Albert Hall,,0.0,0.142,2.12633,0.835,0.80142,43.36281,0.0,0.0,SOAOIBZ12AB01815BE,6.0,0.02,-23.996,1,0.361,43.363,0.212,0.46098,93.779,3.0,0.666,I Hold Your Hand In Mine [Live At Royal Albert Hall],2000
0.751629597,0.550212562,AR9AWNF1187B9AB0B4,,"Seattle, Washington USA",,Kenny G featuring Daryl Hall,ARSWHKY1187B9B40B2,instrumental pop,0.97940879,298719,At Last... The Duets Album,jazz,1.0,0.902,0.9312,0.0,0.26102,236.93016,1.054,,SOZHPGD12A8C1394FE,0.0,0.242,-8.041,1,0.555,221.518,0.406,0.10227,89.865,4.0,0.879,Baby Come To Me,0
0.480752276,0.417593317,AROGWRA122988FEE45,,,,Christos Dantis,ARZXZEW11F4C844C11,pop rock,1.0,281563,Daktilika Apotipomata,,0.0,0.272,1.88078,0.825,1.88078,243.82649,2.798,,SOSLAVG12A8C13397F,5.0,0.126,-10.957,0,0.293,229.32,0.618,1.88078,133.339,4.0,0.82,Den Pai Alo,0
0.637533386,0.310614282,ARMBR4Y1187B9990EB,37.77916,California - SF,-122.42005,David Martin,ARP8T7I1187FB53299,screamo,0.922318762,671475,A Christian Christmas Celebration (Gift of Love),,0.0,0.008,0.86414,1.0,0.24834,241.47546,0.194,0.0,SOTTDKS12AB018D69B,0.0,0.996,-14.835,1,0.865,223.927,0.976,0.24834,98.718,4.0,0.822,It Wont Be Christmas,0
0.545435239,0.387635478,ARQ9BO41187FB5CF1F,40.99471,Pennsylvania,-77.60454,John Davis,AR8AYDW1187FB4BA8F,jazz fusion,0.985679067,251703,Leave Home,,0.0,0.673,0.1545,0.673,0.1545,183.17016,0.317,,SOMVWWT12A58A7AE05,5.0,0.923,-22.289,1,0.721,175.044,0.0,0.1545,74.072,1.0,0.888,Knocked Out Of The Park,0
0.596845852,0.405352011,ARKULSX1187FB45F84,39.49974,Utah,-111.54732,Trafik,ARLO17G1187B996112,progressive house,1.0,274876,Salt In NYC,,0.0,0.003,0.0462,0.968,0.0462,424.12363,0.0,,SOQVMXR12A81C21483,8.0,0.466,-10.683,0,0.437,403.331,1.0,0.0462,130.006,4.0,0.628,Salt In NYC,0
0.4074304,0.31853603,ARI2JSK1187FB496EF,51.50632,"London, England",-0.12714,Nick Ingman;Gavyn Wright,ARZLAU01187FB39B88,jazz funk,0.967739727,282933,Shakespeare in Love - Music from the Miramax Motion Picture,production music,1.0,0.364,0.89958,0.602,0.33394,111.62077,2.235,,SODUJBS12A8C132150,4.0,0.835,-18.703,0,0.687,100.763,0.158,0.33394,104.394,3.0,0.452,Wessex Loses a Bride,0
0.421187326,0.310544672,AREDBBQ1187B98AFF5,,,,Eddie Calvert,ARFTMGO1187B9A777A,cool jazz,0.963882776,338931,Oh Mein Papa,uk,1.0,0.574,0.08264,0.574,0.08264,138.63138,0.206,0.0,SOBBXLX12A58A79DDA,4.0,0.196,-9.672,1,0.197,134.24,0.756,0.08264,159.587,1.0,0.033,Erica (2005 Digital Remaster),0
0.524265131,0.372232889,AR7ZKHQ1187B98DD73,,,,Glad,ARX7GQ11187FB403D3,ccm,1.0,488293,Simply Glad,a cappella,1.0,0.098,1.82138,0.85,0.57911,270.602,0.504,0.473346541,SOTUKVB12AB0181477,2.0,0.69,-10.754,1,0.693,265.752,0.85,0.57911,192.702,5.0,0.922,Blessed Assurance,1993
0.018917567,0.0,ARBGXIG122988F409D,37.77916,California - SF,-122.42005,Steel Rain,ARFSZXM1187FB5A941,country rock,1.0,173863,Trial and Error,,0.0,0.046,0.89878,0.0,0.28949,173.19138,5.05,,SOOJPRH12A8C141995,3.0,0.043,-8.372,0,0.291,167.3,0.05,0.28949,98.11,4.0,0.65,Loaded Like A Gun,0
0.47013483,0.320517791,AR7SMBG1187B9B9066,,,,Los Manolos,ARG17O11187FB4A8DA,flamenco,1.0,300163,Rumbas Sin Fronte Ras,,0.0,0.009,0.74186,0.643,0.23924,218.38322,0.199,0.400443466,SOBCOSW12A8C13D398,7.0,0.403,-4.37,0,0.479,211.011,0.617,0.23924,118.595,4.0,0.664,Rumba De Barcelona,0
0.73699197,0.47722519,ARGCY1Y1187B9A4FA5,36.16778,"Nashville, TN.",-86.77836,Gloriana,AR23BO81187FB47087,teen pop,0.97699572,726003,Il meglio di Gloriana,,0.0,0.0,0.36938,0.0,0.36938,153.33832,0.837,,SOQOTLQ12AB01868D0,2.0,0.573,-15.599,1,0.594,145.398,0.0,0.15496,143.601,1.0,0.0,"Clementina SantafA""",0
0.531757816,0.335933116,AR36F9J1187FB406F1,56.27609,Denmark,9.51695,Bombay Rockers,ARELFAE1187FB40D0A,bhangra,0.913155629,102907,Wild Rose,,0.0,0.031,2.16497,0.425,0.69213,230.71302,0.421,,SOBKWDJ12A8C13B2F3,4.0,0.282,-6.358,0,0.269,219.417,1.0,0.20093,81.319,3.0,0.125,Wild Rose (Back 2 Basics Mix),0
0.556566973,0.431824888,ARNNKDK1187B98BBD5,45.80726,Zagreb Croatia,15.9676,Jinx,AR1VENH1187FB502B4,breakbeat,1.0,464781,Kutt Free,,0.0,0.082,0.0578,0.0,0.0578,407.37914,0.701,0.0,SOFNOQK12AB01840FC,6.0,0.007,-7.884,1,0.436,401.421,1.0,0.0578,89.345,5.0,1.0,Kutt Free (DJ Volume Remix),0
0.654594982,0.396356237,AR62SOJ1187FB47BB5,,,,Chase & Status,AR1BSP01187B9914B2,breakbeat,1.0,546323,Ten Tonne EP,hip hop rnb and dance hall,1.0,0.056,0.36965,0.617,0.02683,337.68444,0.0,0.392008772,SOGVQGJ12AB017F169,4.0,0.409,-5.134,0,0.414,326.995,1.0,0.02683,174.993,4.0,0.753,Ten Tonne,2005
0.779838092,0.568350503,ARBEBBY1187B9B43DB,,"Gainesville, FL",,Tom Petty,ARSAIUN1187FB398D3,heartland rock,1.0,542173,Wildflowers,classic pop and rock,1.0,0.353,0.65355,1.0,0.187,236.17261,0.131,,SOFFKZS12AB017F194,9.0,0.58,-4.954,1,0.539,227.875,1.0,0.187,129.122,4.0,0.0,A Higher Place (Album Version),1994
0.522197175,0.391370587,ARDR4AC1187FB371A1,,,,Montserrat CaballA(c);Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,ARV5L3X1187FB4A535,symphonic rock,0.932296176,293755,Puccini: Highlights From La Boheme,spanish,1.0,0.492,2.2856,0.092,0.91052,511.16363,2.757,,SOBAYLL12A8C138AF9,8.0,0.662,-26.358,1,0.385,472.044,0.092,0.91052,86.666,3.0,0.558,Sono andati? Fingevo di dormire,0
0.44259318,0.253785313,ARAGB2O1187FB3A161,,,,Pucho & His Latin Soul Brothers,AR1I6QE11C8A42B13D,latin jazz,0.987489396,555533,Mucho Pucho,,0.0,0.029,0.08946,0.651,0.08946,338.23302,0.0,,SOLEYHO12AB0188A85,8.0,0.262,-15.672,1,0.388,323.111,0.645,0.08946,231.867,4.0,0.655,Got My Mojo Workin,0
0.490009428,0.399537136,AREDL271187FB40F44,,,,Soul Mekanik,ARYAB031187FB5038C,tech house,0.962773509,339485,Get Your Head Stuck On Your Neck,,0.0,0.025,0.52463,1.0,0.15224,45.66159,0.131,,SOPEGZN12AB0181B3D,5.0,0.194,-21.593,1,0.5,45.662,1.0,0.15224,190.698,4.0,0.876,Get Your Head Stuck On Your Neck,0
0.476747681,0.294053193,ARP6N5A1187B99D1A3,,"Hamtramck, MI",,Mitch Ryder,ARSAIUN1187FB398D3,blues-rock,0.864554183,615284,American Legend,rock,1.0,0.034,1.82394,1.0,0.57608,207.43791,0.537,0.419125893,SOXILUQ12A58A7C72A,9.0,0.674,-11.255,1,0.559,198.159,0.608,0.10426,97.538,4.0,0.727,Jenny Take a Ride,2004
0.021492905,0.0,ARGSAFR1269FB35070,,,,Blingtones,ARGH2SE1187FB5AE92,turnablism,1.0,769648,Sonneries tyroliennes,,0.0,0.538,0.90673,0.589,0.2756,29.54404,0.0,,SOTCKKY12AB018A141,6.0,0.208,-11.494,1,0.428,29.544,0.715,0.06593,95.225,3.0,0.393,Sonnerie lalaleulA(c) hi houuu,0
0.420966667,0.310661896,ARULZCI1241B9C8611,,,,Luna Orbit Project,AR0W7561187FB57131,club,0.902697988,772527,Northern Blue,,0.0,0.022,0.54954,0.94,0.12142,335.51628,0.0,,SOSWKAV12AB018FC91,5.0,0.486,-7.427,0,0.397,329.062,0.0,0.12142,139.993,4.0,0.0,Midnight Star,0
